3pl_id,min_monthly_volume,max_monthly_volume,average_shipping_time_days,dock_to_stock_hours,max_daily_orders,picking_accuracy_pct,available_storage_sqft,temp_controlled_storage,headquarters_state,num_warehouses,service_coverage,covered_states,tech_Shopify,tech_WooCommerce,tech_Amazon,tech_NetSuite,tech_Etsy,tech_Magento,service_Pick and Pack,service_Returns,service_Kitting,service_FBA Prep,service_Custom Packaging,service_Inventory Management,service_B2B Fulfillment,service_International Shipping,specialty_Fragile Items,specialty_Heavy Goods,specialty_High SKU Count,specialty_Perishables
6256,1288,2576,4,4,1350,80.29,7950,1,TX,3,International,WA;FL;OH;TN;AZ;NC;MA;VA;CA;PA;IL;NY;MI,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0
6257,55,14269,5,9,1461,89.91,16337,0,IL,8,International,IL;GA;FL;TX;VA;TN;OH;MA;PA;WA;NC;AZ;MI;CA,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0
6258,222,1294,1,12,3510,99.71,69472,1,FL,6,National,MA;TX;CA;OH;VA;GA;TN;NY;MI;AZ,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0
6259,406,3746,1,9,1617,95.96,19398,0,NY,3,International,VA;FL;TN;NC;CA;NY;WA;IL;AZ;GA;MA;MI,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1
6260,825,2475,5,5,1048,95.91,30238,0,TX,5,Local,NC;WA;TX,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0
6261,273,1818,1,13,1795,98.21,55428,1,NY,6,National,AZ;WA;MI;PA;FL;GA;OH;NC;VA;TN;CA;MA,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0
6262,84,3270,1,7,210,97.6,5867,1,IL,7,Local,MI;VA,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
6263,199,3943,5,10,1599,83.37,15065,1,FL,4,International,VA;NY;MA;TN;NC;AZ;WA;GA;MI;CA;IL;TX,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0
6264,88,2180,2,5,1168,89.29,14678,0,FL,4,Regional,MA;MI;FL;WA;AZ,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1
6265,997,1994,1,4,2686,94.96,10302,0,NY,6,International,FL;PA;WA;GA;CA;VA;TX;IL;MA;TN;NY;NC;MI,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0
6266,654,1308,5,9,3317,88.59,79970,1,TX,9,International,TX;AZ;MA;IL;TN;NC;OH;GA;FL;VA;NY;WA;MI;CA;PA,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1
6267,710,1420,4,9,7296,98.49,13489,1,IL,5,Regional,FL;CA;AZ,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1
6268,307,1480,4,8,1217,94.67,5300,0,NY,7,Regional,NC;WA;VA;TN;MA;TX;NY,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0
6269,1282,7617,3,7,1227,93.82,40428,1,FL,9,International,AZ;WA;OH;MA;TX;CA;IL;MI;NC;NY;FL;GA;VA;PA,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0
6270,259,4694,2,5,1091,95.9,26331,1,TX,3,Regional,MI;PA;NC;AZ;IL;MA,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1
6271,141,1674,5,6,29440,88.73,21228,0,NY,9,National,IL;NC;VA;NY;TX;MA;GA;OH;FL;AZ;WA,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
6272,185,2359,1,4,2083,89.49,7015,1,FL,6,National,CA;IL;MA;TN;NY;MI;AZ;GA;OH;FL;NC;VA,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1
6273,581,4746,2,7,801,98.89,33697,0,IL,7,Regional,IL;AZ;WA;MI;TX;MA,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0
6274,602,1378,3,5,464,93.65,11674,0,CA,3,National,IL;CA;WA;MI;MA;TN;PA;VA,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0
6275,2007,4014,3,10,701,84.2,2631,1,IL,9,International,TX;AZ;MA;PA;OH;MI;TN;FL;CA;IL;VA;NC;NY,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0
6276,295,2316,2,8,486,95.38,26722,0,TX,3,Regional,MA;AZ;OH;NC,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0
6277,267,1679,3,8,2579,90.54,82830,0,NY,9,National,GA;CA;MI;PA;NY;IL;MA;WA;OH;TX;FL;NC,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0
6278,141,2499,1,8,1886,93.88,26163,0,FL,6,Regional,TX;CA;FL;TN;IL;VA;MA,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0
6279,507,2652,3,8,2252,73.71,17973,1,CA,10,National,OH;MI;PA;NC;WA;VA;NY;TN;MA,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1
6280,961,4497,5,7,550,96.47,152423,0,TX,6,National,GA;CA;PA;WA;VA;AZ;MA;NY;OH;IL;NC,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
6281,323,3872,5,5,407,94.29,45223,0,NY,5,International,OH;WA;GA;PA;FL;MA;TX;NY;NC;CA;TN;AZ,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0
6282,205,6470,5,5,164,93.36,22886,0,CA,6,Regional,OH;MI;AZ;NY;GA;FL,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0
6283,361,4356,5,9,2579,95.09,52476,0,CA,2,Regional,NY;FL;MA;OH;GA;WA,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1
6284,524,2711,4,3,1754,91.39,23598,0,NY,3,National,OH;TX;TN;PA;AZ;VA;IL;FL;GA;NY;WA,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1
6285,773,3409,3,3,1605,92.9,17153,0,FL,8,National,NC;VA;AZ;IL;FL;WA;MA,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0
6286,277,7025,1,5,833,97.72,58964,1,NY,9,Regional,TX;GA;FL;TN;IL,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
6287,1072,2483,3,5,285,92.38,10434,1,CA,10,Regional,MA;IL;OH;WA;MI,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
6288,130,1628,2,5,299,94.7,16282,1,NY,9,Regional,FL;AZ;NC;IL;PA,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0
6289,953,4068,3,3,503,98.41,22844,1,CA,10,National,MI;IL;CA;MA;GA;TN;WA;NC;VA;NY;FL,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
6290,378,8232,1,6,1497,81.0,31068,0,CA,9,Regional,PA;TX;MI;VA;AZ;NC,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1
6291,215,3683,4,11,2352,98.06,14889,1,IL,2,National,IL;CA;MI;AZ;VA;NC;FL;TX;OH;NY;WA;MA,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
6292,146,5224,5,6,195,95.35,31164,0,FL,5,National,NY;PA;WA;AZ;VA;GA;NC;OH;TX;MA;FL,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0
6293,113,226,1,13,364,93.29,34304,0,IL,7,National,OH;IL;GA;NY;PA;WA;FL;VA;NC;TN;AZ;MA,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0
6294,112,937,1,9,1844,99.29,10902,1,IL,4,National,IL;OH;GA;MA;PA;AZ;WA;NY,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0
6295,424,14101,5,6,918,72.65,43368,0,NY,5,National,IL;MA;FL;PA;AZ;VA;MI;TX,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1
6296,21,997,3,9,3630,90.58,5021,0,CA,2,National,AZ;VA;MI;NY;NC;CA;WA;IL;FL,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0
6297,934,2619,3,5,554,93.16,89407,0,FL,1,Local,IL;FL,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0
6298,451,902,4,6,2328,92.66,65297,0,NY,1,International,FL;CA;TN;PA;IL;AZ;GA;MA;TX;OH;NY;WA,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0
6299,105,7808,5,7,370,91.81,39764,1,IL,9,National,GA;MA;IL;AZ;OH;WA;PA;NY,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1
6300,1467,2934,3,5,515,94.85,7141,1,FL,5,Regional,TX;CA;IL;PA;AZ,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0
6301,401,4114,4,13,2303,91.03,28591,1,FL,4,Regional,WA;VA;CA;MI;PA;OH;AZ,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0
6302,1321,4401,3,4,1185,89.9,26319,1,TX,3,National,NC;GA;FL;MA;CA;MI;IL;WA;NY,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
6303,332,664,5,14,364,95.5,8985,1,CA,2,Local,OH;IL;MA,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0
6304,852,4017,3,5,676,95.88,16090,0,NY,8,National,NC;VA;GA;OH;AZ;MI;WA;MA;TN;FL;NY,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
6305,76,1105,5,8,1445,92.47,5829,1,TX,1,National,VA;NC;GA;FL;WA;NY;MI;AZ;TX;MA;PA;OH,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0
6306,292,1617,1,6,1195,89.98,68887,1,IL,2,Local,TX,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0
6307,72,2026,4,4,417,94.09,7224,1,NY,7,Regional,MA;AZ;VA;CA;GA;NY,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0
6308,220,4064,1,6,1622,87.94,57524,0,TX,8,International,TX;IL;NY;VA;MI;PA;AZ;MA;NC;FL;OH;GA;CA,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
6309,213,6178,1,6,1904,95.14,77984,1,TX,3,International,PA;MA;WA;FL;TN;OH;GA;TX;NC;AZ;IL;NY;MI,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0
6310,881,10422,1,5,639,88.47,22137,1,TX,10,National,FL;AZ;OH;TX;MI;WA;NY;PA;TN;MA;CA;GA,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
6311,484,6664,4,5,235,91.39,173637,0,NY,7,Regional,NC;VA;MA,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0
6312,386,13183,2,5,355,87.85,12249,0,CA,5,International,NC;CA;TX;GA;MI;WA;TN;FL;OH;PA;MA;NY;VA;IL;AZ,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0
6313,180,2302,2,5,1037,95.71,23272,1,TX,1,Local,GA,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0
6314,364,1412,1,7,1460,89.18,17732,0,NY,6,Local,TN;GA,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0
6315,855,6113,3,7,893,87.09,35124,1,TX,5,National,MA;WA;AZ;MI;TX;GA;TN;IL,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
6316,497,1547,5,9,765,96.92,20587,1,CA,4,National,TX;PA;VA;CA;IL;MA;TN;AZ,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
6317,432,18081,2,3,2176,94.2,28963,0,TX,7,National,AZ;CA;NC;WA;MI;IL;VA;PA;NY;TN;TX;GA,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0
6318,293,7238,5,4,204,97.9,9291,1,CA,8,Regional,TX;NY;FL;VA;NC;MA;GA,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0
6319,458,4220,2,5,1522,89.7,11212,0,CA,1,National,MA;AZ;NY;NC;VA;PA;TX;CA;IL;MI;GA,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0
6320,748,4463,4,6,8458,88.85,138240,1,NY,9,Regional,NY;CA;TN;GA,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
6321,1302,6924,4,7,1515,94.64,16959,0,FL,4,Local,MA;NC,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0
6322,596,2016,4,4,1938,97.9,14599,0,IL,6,International,VA;NY;AZ;TN;MA;IL;WA;FL;CA;GA;OH;NC;MI,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0
6323,416,9313,5,9,1440,96.32,24312,0,TX,3,Regional,WA;NY;AZ;VA;CA;MI,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
6324,478,1970,1,5,513,91.03,13463,1,CA,1,International,NY;CA;IL;FL;MI;TX;PA;NC;WA;TN;GA;AZ;VA,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0
6325,89,23124,5,9,475,97.98,13401,1,FL,5,National,MA;PA;WA;MI;CA;GA;FL;TN;VA;OH;NC;TX,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0
6326,1541,3082,1,4,3449,86.39,37211,0,FL,2,International,NY;TN;WA;CA;TX;MA;VA;GA;FL;NC;OH;IL;MI;AZ;PA,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0
6327,145,2442,4,5,426,86.03,43270,0,NY,2,National,NY;AZ;VA;OH;IL;GA;NC;TX;WA;MI;PA,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0
6328,211,608,3,4,3188,91.08,18445,0,NY,1,National,IL;PA;MA;OH;NC;VA;NY;WA;MI,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0
6329,1326,2652,5,6,1134,97.95,52970,0,IL,3,National,MA;AZ;NC;NY;VA;TN;OH;CA;FL,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0
6330,149,298,4,7,708,92.43,105648,1,FL,5,National,NC;WA;TN;GA;PA;IL;VA,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1
6331,1988,5419,1,6,1114,94.84,30608,0,CA,9,Regional,TX;WA;GA,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0
6332,1710,3420,2,9,2128,86.37,21316,0,NY,5,Regional,NY;TN;CA;NC;IL,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0
6333,300,8987,3,6,369,96.07,6227,1,IL,4,National,TX;FL;AZ;CA;MI;PA;MA;TN;VA;NC;NY;IL,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1
6334,329,2068,4,3,416,98.37,36672,0,TX,4,Local,FL;CA,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0
6335,696,11938,4,7,1289,92.91,16998,1,CA,6,National,IL;MA;CA;MI;FL;OH;PA;WA;NY;TN;VA;AZ,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1
6336,813,7452,1,7,1532,91.08,17998,1,FL,10,Local,NY,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1
6337,1135,2400,2,10,2103,75.24,58493,1,NY,3,Regional,IL;VA;WA;OH;MA,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0
6338,493,15378,1,5,4525,96.29,16077,0,TX,4,Regional,WA;MA;OH,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0
6339,596,1218,4,13,1131,85.97,34893,1,FL,4,International,AZ;VA;GA;TX;FL;OH;MI;NC;NY;CA;IL;PA;TN,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
6340,674,3458,4,6,1097,91.77,9757,1,TX,9,Regional,VA;CA;WA,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0
6341,726,9887,3,6,3680,87.77,19630,0,IL,9,Regional,MI;VA;NC;FL,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0
6342,384,2142,4,8,692,99.05,48564,0,FL,5,Regional,NC;PA;MI;AZ;OH;TN;TX,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0
6343,325,845,3,5,277,95.62,71188,1,TX,4,National,WA;MA;NY;CA;TX;VA;TN;IL;FL;MI,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0
6344,2360,4720,4,5,3742,93.56,8812,0,IL,9,Local,GA;IL,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
6345,1416,14927,4,5,1306,98.02,21271,1,CA,5,International,FL;MI;IL;AZ;GA;MA;NC;NY;CA;WA;OH;TN;TX,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0
6346,182,3306,5,4,1317,94.23,44806,1,FL,6,National,TN;VA;CA;MA;TX;GA;FL,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0
6347,336,1754,3,9,1807,92.63,14090,1,NY,9,Regional,MI;TN;WA;NY;PA;AZ,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0
6348,2637,5274,5,5,6009,93.03,403683,1,FL,4,Regional,NY;VA;OH,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
6349,649,8890,2,10,2378,88.11,68894,1,NY,10,International,PA;TN;MA;NC;IL;CA;MI;OH;VA;TX;AZ;NY;FL,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0
6350,623,1936,3,5,724,91.48,39719,0,FL,4,Regional,AZ;FL;TN;VA;TX;MA;IL,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
6351,115,802,1,5,1069,92.31,19100,0,NY,9,Regional,FL;IL;NC;GA;PA,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
6352,196,655,3,11,1428,95.63,18278,1,CA,7,National,VA;WA;TN;PA;MA;NC;IL;FL;CA;TX;NY;OH,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0
6353,1135,2270,1,6,2059,93.45,5908,1,IL,1,International,NY;CA;AZ;TX;GA;PA;VA;MI;NC;WA;TN;IL;OH,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1
6354,6,916,3,5,8507,96.18,12196,1,FL,3,National,MI;TX;MA;IL;VA;FL;AZ;CA;WA,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
6355,308,1749,1,4,5241,95.96,91210,0,TX,5,Regional,CA;WA;NC;AZ;PA,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0
6356,1667,4579,3,6,153,90.59,9853,0,IL,7,Regional,TX;GA;PA,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0
6357,1424,7508,1,5,3380,94.1,5211,0,TX,3,Local,CA,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0
6358,134,1122,2,6,537,96.59,51590,1,FL,5,Local,FL;NC;IL,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0
6359,568,2326,4,14,271,92.43,14877,1,IL,3,Regional,NY;NC;FL;IL;WA;MI;AZ,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0
6360,338,4265,4,7,4227,96.44,14410,1,NY,3,National,PA;CA;MI;MA;WA;NC;OH;GA;TX;NY,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0
6361,101,1619,5,9,5595,92.75,9755,1,NY,9,Regional,WA;AZ;MA;GA;IL;VA;OH,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
6362,648,6081,3,11,1163,91.83,7490,1,CA,6,National,MI;FL;CA;OH;GA;WA;NC;MA;IL,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
6363,851,3281,1,9,25273,93.39,5161,1,CA,3,National,FL;NY;TX;AZ;PA;IL;MA,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0
6364,1092,10454,2,8,1142,85.2,13124,1,FL,8,International,NC;WA;IL;FL;TN;PA;NY;TX;MI;CA;VA;AZ;GA;OH;MA,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
6365,828,11718,3,5,1288,90.5,21405,0,TX,10,Regional,IL;MI;MA;VA;GA,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
6366,201,8774,3,8,2222,92.13,3053,0,FL,7,International,AZ;IL;TN;TX;MA;PA;FL;MI;OH;GA;NY;WA;CA;NC,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1
6367,696,6115,1,11,1153,96.57,11100,0,IL,7,National,WA;OH;NY;IL;CA;PA;AZ;NC;TX;MA;VA,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0
6368,744,1857,1,9,301,96.39,141075,0,TX,7,International,FL;NC;MA;CA;AZ;MI;TX;TN;NY;PA;OH;GA;IL,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0
6369,310,2572,2,6,1179,92.02,15167,0,IL,10,Regional,AZ;PA;IL;VA;MI;NY;NC,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0
6370,266,3657,3,7,848,83.86,12491,1,IL,8,Regional,FL;CA;AZ,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
6371,260,2665,2,7,2240,94.68,15964,0,FL,4,National,CA;GA;NY;FL;TX;PA;OH;MI;IL;MA,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0
6372,427,19528,1,5,3836,84.97,18983,1,IL,2,Regional,MA;AZ;IL;TX;FL,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0
6373,477,5031,5,6,536,97.23,30584,0,FL,10,International,NY;TN;MI;TX;VA;AZ;FL;OH;GA;WA;NC;IL,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1
6374,2925,13781,2,6,28883,91.71,57906,0,NY,8,National,FL;CA;WA;TX;NC;IL;TN,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0
6375,936,4829,4,7,2613,93.84,27222,0,IL,7,National,PA;VA;OH;NC;FL;MI;TX;WA;NY;MA;IL,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
6376,94,20978,3,6,898,85.05,30476,0,CA,7,Local,FL;AZ,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
6377,4612,9224,4,6,2794,91.38,112922,1,CA,3,National,FL;TN;MI;OH;GA;IL;NC;TX;MA;WA;NY,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
6378,531,2738,1,6,984,90.85,14665,1,IL,9,National,CA;OH;NC;MI;TX;MA;FL;IL;GA;WA;PA,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1
6379,130,1676,1,7,609,97.32,5907,1,FL,2,Regional,TX;VA;TN;OH;IL,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0
6380,1007,2014,4,8,1436,89.93,3101,0,TX,5,National,WA;MI;TN;CA;FL;AZ;NC;NY,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0
6381,678,1356,4,10,485,93.65,66921,0,TX,1,National,NY;OH;TX;FL;MA;IL;VA;NC;CA,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0
6382,903,1806,4,6,3357,92.69,29255,1,IL,1,Local,IL,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1
6383,396,1732,5,7,3618,90.01,13335,0,CA,2,National,AZ;TN;NC;IL;VA;PA;FL,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0
6384,714,13274,3,7,517,87.71,4656,1,TX,10,National,PA;MA;NC;NY;VA;GA;WA;AZ;IL;OH,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0
6385,502,1432,3,8,319,99.65,11253,1,IL,10,National,MI;GA;WA;NC;TX;AZ;VA;FL;PA,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1
6386,255,4261,2,6,1222,83.07,9339,0,TX,7,Regional,TX;MI;IL;NC;TN;OH,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0
6387,200,1278,1,7,1292,96.76,10928,1,CA,5,Regional,GA;VA;MA,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1
6388,288,2413,2,6,737,97.93,104511,0,IL,9,National,IL;CA;VA;TN;MA;GA;NC;PA;TX,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0
6389,2069,4138,4,10,11551,93.23,35255,0,NY,2,National,OH;TN;PA;TX;NC;CA;VA,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
6390,1404,4368,1,6,1772,93.17,14797,0,TX,4,National,GA;OH;MA;NY;FL;AZ;VA;PA;NC;MI;WA;IL,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0
6391,202,6815,4,5,2458,97.26,7250,0,IL,2,National,TN;IL;TX;OH;MA;FL;MI;PA;CA;WA;NY;AZ,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0
6392,1037,4276,4,7,548,87.76,8979,0,TX,6,National,WA;IL;OH;PA;AZ;MI;FL;GA,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0
6393,164,2176,2,9,2225,95.39,5004,1,FL,1,National,PA;TN;AZ;MA;MI;TX;NY;OH,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0
6394,381,10462,1,5,304,97.41,8323,1,NY,6,National,TX;VA;MA;TN;NY;CA;PA;AZ;OH;GA;IL;WA,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0
6395,197,4480,4,7,3287,84.82,67548,1,CA,10,International,FL;TX;VA;CA;WA;OH;AZ;GA;TN;MI;NC;NY;IL,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0
6396,289,3001,2,5,181,89.26,47685,0,NY,4,National,VA;FL;OH;GA;IL;NC;PA;WA,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0
6397,172,5222,5,8,340,85.68,74375,1,NY,1,International,WA;OH;MA;MI;PA;GA;TX;AZ;IL;NC;VA;FL;TN;CA,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0
6398,764,1528,3,15,3683,96.11,6125,0,TX,10,Local,AZ;IL;TX,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
6399,269,4857,2,6,569,90.9,7328,0,FL,7,International,IL;NC;AZ;PA;TX;OH;MA;CA;FL;MI;VA;WA;TN;NY,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1
6400,294,3602,3,8,929,83.88,15594,1,CA,5,National,TN;PA;OH;CA;MA;NY;NC;WA;IL,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0
6401,741,1482,4,14,7435,95.12,12795,0,NY,9,Regional,VA;MI;TN;WA;OH,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0
6402,929,5891,2,3,8856,98.75,23395,1,FL,6,Local,PA,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0
6403,409,1996,1,6,635,76.65,34926,1,FL,9,National,TX;GA;NY;MI;AZ;IL;OH,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
