business_id,sku_count,shipping_volume,order_speed_expectation,business_type,target_market,city,state,country,log_avg_order_value,daily_order_variance,return_rate_pct,avg_sku_turnover_days,top_shipping_regions,temperature_control_needed,avg_package_weight_kg,dimensional_weight_class,year_founded,business_age_yrs,growth_velocity_pct,industry_Fashion,industry_Electronics,industry_Health,industry_Beauty,industry_Home Goods,industry_Food & Beverage,industry_Consumer Packaged Goods,growth_Stable,growth_Growing,growth_Explosive,growth_Seasonal,tech_Shopify,tech_WooCommerce,tech_Amazon,tech_NetSuite,tech_Etsy,tech_Magento,service_Pick and Pack,service_Returns,service_Kitting,service_FBA Prep,service_Subscription Box Fulfillment,service_Same-Day Shipping,service_Custom Packaging,service_Freight Forwarding,service_Inventory Management,service_B2B Fulfillment,service_International Shipping,specialty_Fragile Items,specialty_Heavy Goods,specialty_High SKU Count,specialty_Perishables,specialty_Same Day Delivery
5542,861,3439,5,Hybrid,National,Jaimeside,KY,USA,16.918440250926363,1.471914009774692,31.83447206624012,22.477652906034233,IL:0.07;OH:0.01;NY:0.14;FL:0.78,none,2.0691762772666933,letter,2007,18,1.7756046657581848,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1
5543,369,10769,3,B2B,Local,West Kevin,KY,USA,17.67060408941325,2.912102704265212,27.362441278060608,16.439010500855055,NY:0.63;TX:0.06;FL:0.19;PA:0.12,none,6.294862651659782,bulky,2020,5,4.129768584488573,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5544,738,6732,3,Hybrid,International,East Belindaside,MO,USA,15.477044326313088,12.928013509594443,10.75921018324295,48.2302552799173,MI:0.02;FL:0.98,refrigerated,1.4532590259924187,parcel,2018,7,12.442276794595129,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1
5545,555,39717,5,B2C,Local,Williamfort,AK,USA,28.288912999786284,20.362839018604042,1.6086472416330508,14.581528697304272,IL:0.23;FL:0.12;TX:0.46;OH:0.19,none,4.987725930951222,letter,2015,10,15.792552407588591,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
5546,709,45816,2,Hybrid,National,Beverlyburgh,MT,USA,19.82851735185818,8.254490571527478,19.572811537761105,8.854712939048305,GA:0.47;TX:0.08;NC:0.31;NY:0.15,none,1.220759194959515,parcel,2004,21,12.058051909596303,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
5547,508,42827,2,Hybrid,Regional,Lake Christopherstad,IA,USA,30.038400282789283,11.301276869901661,6.222571089418222,7.665038089073455,IL:0.20;CA:0.38;FL:0.41,none,3.057614648750376,letter,2017,8,6.565030069159807,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
5548,292,32870,1,B2B,International,New Anthony,AZ,USA,29.29778719262557,1.7536326044629698,28.02066227422025,19.633646055774232,IL:0.14;OH:0.86,refrigerated,3.5314062212282264,parcel,2013,12,6.783146295906199,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5549,551,13362,5,B2C,National,Johnnybury,MS,USA,42.373206612985264,7.917132927616499,22.816375539942666,20.611740546618996,CA:0.00;TX:0.23;NY:0.51;IL:0.25,none,2.9646976437276757,letter,2003,22,7.920744483414514,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0
5550,766,49196,4,Hybrid,Regional,Kelliton,ND,USA,25.73347353644598,1.1240770688416521,33.97122767394033,10.76059338233029,OH:0.34;GA:0.13;PA:0.15;TX:0.38,none,2.5578664640947717,parcel,2006,19,9.63541584312206,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
5551,374,31830,2,B2B,National,Jordanland,MA,USA,28.867088163953003,1.505155130198919,19.93172994776561,26.57794965048443,CA:0.86;IL:0.14,none,0.34860240732141945,bulky,1998,27,5.395229339674687,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
5552,124,3914,6,Hybrid,Regional,Port Juanstad,WI,USA,42.06530922702435,8.271363272502471,12.925049509258379,16.21286164089453,NY:0.07;TX:0.93,refrigerated,3.3194651170142833,bulky,1995,30,2.807442653659268,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
5553,610,10210,3,Hybrid,International,East Connie,PA,USA,14.30020426025359,3.2815498974469626,24.511386892426508,30.489371497129206,CA:0.59;TX:0.41,none,0.10491963302399825,parcel,2002,23,4.822027230280247,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
5554,162,7278,7,B2B,Regional,Robintown,CA,USA,14.199595540129407,3.1474134606497217,27.892652841081155,18.516437245383372,PA:0.37;TX:0.26;NY:0.19;OH:0.18,none,2.1501315163806014,parcel,2000,25,2.6772896023220922,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
5555,274,14930,4,B2B,Regional,Mathewville,AK,USA,33.08860071082431,1.4864955798410575,10.698792631349084,18.839014715241593,IL:0.83;TX:0.17,none,2.273183828287851,parcel,1998,27,4.685613756729965,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
5556,52,17049,5,B2C,International,Jaredburgh,TX,USA,23.6391393038969,8.113334035855413,7.729330545535867,14.799316094751298,OH:0.20;IL:0.27;GA:0.42;NC:0.11,none,4.0171152207495515,parcel,2017,8,6.404296796719089,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5557,403,48016,7,Hybrid,Regional,Port Patriciamouth,NM,USA,17.23726611445058,5.81368994366446,31.059410973404084,13.843354794221495,NC:0.51;GA:0.49,none,3.1676501363718947,letter,2021,4,8.810248219726395,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
5558,910,47156,6,B2B,Local,Millerbury,TX,USA,10.93046342568467,8.34264863990713,19.87062228313019,19.75916320725414,MI:0.71;TX:0.29,none,1.2510625299780234,letter,2000,25,12.028618930234986,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
5559,513,41847,1,B2B,Local,Lake Elaineport,MO,USA,12.636417371073984,7.057268209098882,13.144609412125712,26.46325639142155,TX:0.22;NC:0.12;CA:0.37;FL:0.29,none,6.07146556741132,parcel,2022,3,4.452267715705722,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
5560,839,32582,1,Hybrid,Regional,East Briannaton,SD,USA,17.929689337812444,0.8120526631033537,27.917013453160056,21.574529104929667,PA:0.51;FL:0.24;NY:0.25,none,1.3890951138028667,letter,1996,29,7.976133112656005,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5561,18,46108,2,Hybrid,Regional,Alyssaside,NE,USA,36.364181218970835,6.376201766675755,15.478895547064617,19.21065861617827,OH:0.21;FL:0.10;NY:0.15;TX:0.55,none,3.262111357816935,parcel,2020,5,6.5086803416534895,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
5562,607,6903,4,B2B,Regional,North Danielhaven,ME,USA,16.524002172389267,14.133526487278901,16.61733586308428,15.424229848935532,NY:0.10;IL:0.45;FL:0.37;OH:0.08,none,1.3246334074139827,bulky,2002,23,3.804546176387539,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5563,343,28163,7,B2C,Regional,Torreshaven,IL,USA,26.499606573814155,11.41894394740602,11.546481230412086,16.816072668924946,MI:0.19;FL:0.81,frozen,4.810596594106323,parcel,2009,16,5.18012878171705,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5564,93,39586,1,Hybrid,International,Nicolefort,OH,USA,15.544767681565144,1.1195062709691854,21.163987385548108,19.96158656117554,NY:0.44;OH:0.29;GA:0.27,none,4.604491379864667,bulky,2009,16,8.174639441179727,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
5565,665,12473,3,Hybrid,Regional,Port Victorside,TN,USA,19.205299624246265,15.923338478578343,41.09281442659758,20.320024229645846,GA:0.86;IL:0.14,none,1.5111220004296175,bulky,2002,23,8.268375736219497,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
5566,890,39576,6,B2B,Local,South Connie,OR,USA,14.411364505626047,24.673195193706025,42.77238861836618,9.500404478996726,MI:0.23;GA:0.05;IL:0.46;OH:0.26,none,4.1690275900558005,parcel,2023,2,2.0660861911738877,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
5567,34,15365,3,B2B,Regional,West Michael,NH,USA,23.329000601761756,4.736848972439415,19.953989631980242,17.430398525736333,FL:0.79;TX:0.21,none,0.9988832431992526,letter,2012,13,5.12494133201233,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
5568,892,30985,5,Hybrid,National,Williamsfort,TN,USA,20.103712947380917,3.6963391184891754,13.46828174008846,21.026766885034785,GA:0.15;NC:0.18;CA:0.67,none,8.740655584246577,bulky,2021,4,6.333682389490381,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5569,784,42029,2,Hybrid,National,West Noahhaven,MT,USA,36.461332505738106,2.5337076279740596,10.915899715226676,18.90887687641645,OH:0.59;NC:0.41,frozen,2.8882081605587264,parcel,2011,14,11.777818578136653,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
5570,374,35741,4,B2C,International,Joshuastad,MD,USA,44.96831443289336,3.8011176069453,24.258052842492482,15.91305904630054,GA:0.45;OH:0.22;FL:0.10;CA:0.23,frozen,5.341918065702788,bulky,2013,12,9.410123563949911,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1
5571,112,10357,4,B2C,Local,Port Victorfurt,UT,USA,17.651402575236162,3.6972771283998975,51.03384458148344,20.472200325802152,FL:0.68;IL:0.32,none,7.053012590447632,parcel,2012,13,9.873068477941269,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
5572,919,33155,1,B2B,Local,Lake Susan,KY,USA,13.848539328160848,3.420003194601196,6.135207127879643,15.745617740870758,GA:0.72;OH:0.28,none,0.7181349328702814,parcel,1998,27,8.632597890778467,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5573,427,12337,6,B2B,International,New Mary,ND,USA,17.617281469657737,15.659864802649222,5.489155168581251,14.29211885984288,OH:0.30;NC:0.70,none,1.8015521785785005,letter,2008,17,4.892111625159293,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
5574,823,23294,7,Hybrid,National,Matthewbury,RI,USA,18.705812603832108,0.9824276524991276,30.832379211119925,20.333627042087723,NC:0.04;OH:0.96,none,1.8861808012034234,parcel,2008,17,4.966836544328426,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1
5575,850,1107,3,B2B,Regional,South Thomas,AZ,USA,22.58496237106125,5.20705176978548,25.601337292090008,13.771119716141241,IL:0.33;MI:0.03;NY:0.63,none,6.129702896991499,parcel,2002,23,3.8355855623138218,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5576,451,20216,4,Hybrid,National,Lake Alexander,ID,USA,18.42707976749175,4.334632700786045,10.511174830659966,15.3510222896179,FL:0.02;PA:0.18;OH:0.37;GA:0.44,none,2.4245999453321567,parcel,2013,12,5.52937357796062,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
5577,490,16998,6,B2C,Local,Youngland,VA,USA,53.32141289766989,0.9015152238202224,11.280537184116533,28.60797611028935,OH:0.01;GA:0.46;CA:0.49;NC:0.04,refrigerated,19.759603764435557,parcel,2009,16,6.381544991477075,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5578,232,17798,2,B2C,National,Danielburgh,SD,USA,17.865147995965557,4.960544108273965,36.05707304127317,27.530348264611405,GA:0.61;PA:0.39,none,0.12510195126630036,bulky,2008,17,16.037599509822627,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
5579,803,37758,1,Hybrid,International,Whitakerhaven,NV,USA,22.058821104618165,1.725256491545713,19.8951347400145,24.928540940907805,FL:0.20;NC:0.80,refrigerated,0.8898513325051335,parcel,1999,26,7.910098743532683,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5580,350,11667,3,B2C,National,Lake Elizabethbury,SD,USA,5.679206218867499,38.09336746605248,27.367701904084917,22.363327468031326,FL:0.14;GA:0.86,none,9.082201326450575,parcel,2008,17,18.780476287072364,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5581,971,22620,3,B2B,Local,Hoffmanborough,TX,USA,18.884094378025388,16.470297274268727,40.99010897443481,21.657971440113734,NY:0.40;OH:0.11;MI:0.20;GA:0.29,frozen,3.5398543663971003,parcel,2013,12,5.649689072401452,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1
5582,78,14876,3,B2B,Local,Lake Billy,NY,USA,11.801531068355196,11.100576143682183,9.79415882736862,8.996562633189175,PA:0.25;FL:0.44;IL:0.25;OH:0.07,none,2.680670230380008,parcel,2007,18,6.672596970267309,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
5583,30,26059,2,B2C,Regional,North Jean,CO,USA,30.50415484796932,4.2790490185444385,1.2518423617094794,34.92386202730745,NY:0.85;FL:0.15,none,1.5846545706413047,bulky,2009,16,10.762154036798595,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
5584,50,24846,1,Hybrid,International,New Ryan,SD,USA,19.548365414315484,9.003834386059907,13.173930280055664,17.41908347976824,TX:0.02;IL:0.32;NY:0.24;OH:0.43,none,1.8525121568652505,parcel,2024,1,5.989189924805468,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
5585,23,18161,1,Hybrid,National,New Sue,NH,USA,17.96656127349885,1.6125605542522947,44.46920327128173,17.994242588608877,FL:0.25;NC:0.65;CA:0.10;IL:0.01,none,3.0632586138707745,parcel,2022,3,4.843248582390093,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5586,34,22017,5,B2C,Local,Bobbyview,MN,USA,15.179323297693903,13.952706251190355,12.37714600370992,13.128574559000544,OH:0.32;TX:0.68,none,2.9525578527631793,letter,2001,24,9.91690939377296,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
5587,554,12393,1,B2C,International,Charlesport,ND,USA,5.545622341388354,4.6278221363396455,7.798100204895335,15.231648294703854,FL:0.33;GA:0.67,refrigerated,1.7946698508553087,parcel,1997,28,4.9110429735633,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5588,352,48505,2,B2B,International,Henryville,FL,USA,21.973347393908345,16.669661965652494,1.3491681945847318,29.596435640914365,OH:0.63;NC:0.37,refrigerated,1.8431528519603104,bulky,1995,30,5.933108427474088,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
5589,746,25531,5,B2C,International,South Anthony,WI,USA,23.597380327631466,9.111687706925048,3.7178605611195223,10.753629979950372,NC:0.33;MI:0.35;CA:0.32,none,3.7149532688691704,parcel,2018,7,5.403541745265371,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
5590,164,45592,2,B2C,Local,North Brittney,ID,USA,49.84823687594108,1.5995136217699242,2.715856281259567,16.378500737057898,NC:0.06;OH:0.31;NY:0.28;IL:0.35,refrigerated,0.3400851233113863,letter,2015,10,5.929711037582946,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1
5591,347,25179,1,B2B,Local,Youngport,MA,USA,10.912627399882123,11.123078548079498,5.5360176402191135,11.009360593832303,NY:0.00;PA:0.14;OH:0.34;MI:0.51,none,1.5398629328934634,parcel,2017,8,5.049297824058298,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5592,33,18764,5,B2C,National,Martinside,ID,USA,27.042361984216335,69.9533319934546,22.49871348493801,28.27790859847476,TX:0.36;NY:0.06;GA:0.58,refrigerated,0.69578058103362,letter,2024,1,2.3390553564473953,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5593,466,30901,1,B2B,Regional,Lake Joshuachester,WI,USA,13.395545049818509,0.7295288653018254,3.0030272181463804,19.525005434263765,GA:0.30;FL:0.68;PA:0.01,none,1.5152347487901585,parcel,2008,17,9.856178739627104,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1
5594,164,33764,3,B2B,Local,New Jonathonton,AZ,USA,9.65095931900529,2.9271169276772997,73.57329339868119,17.936813347228185,NY:0.22;OH:0.73;PA:0.02;NC:0.02,none,3.047955927995888,parcel,2018,7,12.372429731829104,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1
5595,466,30752,2,Hybrid,National,Lake Cesar,NY,USA,30.106338069325414,8.940442303325854,12.0886657014439,11.435034070011834,CA:0.15;OH:0.15;IL:0.70,none,1.2529119741313657,parcel,2009,16,7.717153171630793,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
5596,374,45158,7,B2C,Regional,Kyleside,MN,USA,7.0642803981901165,3.1615325860123256,26.117668755242367,21.913035849013607,FL:0.18;NC:0.08;PA:0.74,none,10.716271818279505,letter,2024,1,3.9190386099863592,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
5597,175,38754,6,B2C,National,Moorefort,WI,USA,16.37793482174598,46.64569757203547,19.33416346253468,13.523509074805862,GA:0.21;TX:0.59;CA:0.20,none,1.8801959110317334,parcel,2003,22,6.676688311312823,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5598,501,36875,2,B2B,International,Kathytown,SC,USA,21.038767954218994,5.459438998054535,22.762438146074928,21.542669122800138,NC:0.51;CA:0.26;NY:0.11;FL:0.13,none,8.51307641648341,parcel,2006,19,5.178361344153499,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5599,136,11759,5,B2C,National,Reyesfort,WY,USA,18.45547513259413,3.399152042473799,19.23298387888966,14.315494403441404,PA:0.59;NC:0.23;IL:0.18,none,1.6192907822053524,letter,2005,20,13.934680973420107,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
5600,827,48142,2,Hybrid,National,Tylertown,WA,USA,14.9411199336837,11.313553972240904,18.809471501893295,21.727225411364174,GA:0.48;CA:0.05;PA:0.04;OH:0.44,none,1.9707059034644896,bulky,2022,3,5.4023065761689395,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
5601,49,15448,3,B2C,National,Fergusonborough,MN,USA,34.13408077873367,10.895290518855582,10.270386365869728,20.429567558452376,PA:0.49;OH:0.51,refrigerated,0.8827273527464543,parcel,2000,25,3.6764318828828224,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0
5602,837,25954,2,Hybrid,National,East Garyfort,OR,USA,8.48621745382306,16.735437877582264,4.131127557881381,11.695124914401761,IL:0.39;PA:0.61,none,7.808693791781816,bulky,2024,1,5.063218617487506,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
5603,414,39716,7,B2B,Local,Leemouth,RI,USA,43.0385579462056,8.699042961002581,42.41375763587516,15.416553778771805,FL:0.88;IL:0.02;NC:0.04;PA:0.06,none,0.9993553616195219,letter,2012,13,6.106147413373251,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0
5604,810,37309,3,B2B,National,North Mark,OR,USA,16.22658223607472,65.7599772843451,49.39698667342005,23.033315212048763,MI:0.11;IL:0.83;PA:0.06,none,4.302669405621317,letter,2020,5,16.39402120659953,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0
5605,987,49664,6,B2B,National,Geoffreyburgh,RI,USA,31.329279475632863,5.497300439043087,15.970996459888672,23.204041830978174,OH:0.45;GA:0.53;TX:0.02,refrigerated,12.5394265722966,letter,2016,9,9.310575395640194,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
5606,29,5297,7,B2C,International,North Jill,OR,USA,17.79013152191167,8.116492593540388,24.514280526354952,27.564795842613883,OH:0.38;MI:0.13;FL:0.49,none,5.215240403891565,bulky,2014,11,11.918341539520075,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0
5607,717,709,3,Hybrid,Regional,West Heidi,WI,USA,26.276990776406645,14.473743469736629,16.23409897101735,15.438497092991895,IL:0.79;OH:0.10;NC:0.12,frozen,2.6795130069444735,parcel,1999,26,5.854952728514805,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1
5608,540,22447,7,B2C,International,Lake Jacobshire,DE,USA,12.038096465496409,11.880651553248976,17.027998023405246,15.690314732036342,PA:0.83;GA:0.17,refrigerated,2.16314514117585,bulky,2013,12,11.335010050606119,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0
5609,626,20550,1,Hybrid,Regional,Adambury,CO,USA,29.74945616943986,1.3312617221278493,43.531300715115115,12.267418318822427,IL:0.53;FL:0.47,none,11.52208449448654,letter,1996,29,4.577295529914741,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0
5610,147,2559,3,Hybrid,International,Johnsonmouth,UT,USA,20.965048413182135,5.294130324575076,6.506781305731242,36.805999052537985,GA:0.04;IL:0.94;MI:0.02,none,1.7709506910502357,parcel,2021,4,9.596879633116405,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1
5611,97,16740,1,B2B,International,Brandonshire,AR,USA,46.89116868476196,18.792062590695835,20.89529488972937,25.389728399169485,GA:0.54;OH:0.06;TX:0.11;MI:0.29,none,10.034796774209013,letter,2011,14,7.221330943133789,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5612,679,37084,6,B2C,Regional,Jenniferbury,SD,USA,12.022076783642484,3.4298972558290646,12.963921798528318,14.556700842784457,NC:0.97;IL:0.03,frozen,12.924667331243791,parcel,2012,13,3.8285096874234643,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
5613,452,21863,2,Hybrid,National,West Rebeccafurt,AZ,USA,24.693142979599454,13.40077698378153,39.71521575135417,16.233345356703968,IL:0.50;TX:0.06;NC:0.41;CA:0.02,frozen,5.497889017313007,bulky,2023,2,7.927577302570239,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
5614,290,39359,7,B2C,National,New Joshuatown,GA,USA,13.31681878116849,28.685320218828416,12.296606884351267,38.78114953026382,MI:0.89;NY:0.11,none,1.315475694853012,bulky,2012,13,6.223802416205246,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5615,775,9421,7,B2C,National,Thomasview,NC,USA,26.564792501119097,1.3883937386228091,9.83745271441042,32.18998174357865,TX:0.55;OH:0.12;MI:0.09;PA:0.24,none,3.7147387903739673,parcel,2012,13,10.028322835235516,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5616,682,17390,1,B2C,Regional,Donnaport,OR,USA,13.754343828331038,23.11870464211433,36.98240883158987,25.31657127978669,GA:0.73;MI:0.18;PA:0.09,none,8.343101602478676,parcel,1996,29,8.047166539547568,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
5617,519,935,5,B2C,Local,Lake Susan,MA,USA,42.524889908121985,6.934435092743905,9.02575304225553,15.183831774834422,NY:0.02;OH:0.37;NC:0.59;IL:0.02,none,2.1022945861489233,parcel,2010,15,4.018473154750629,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
